age,Dage
0.663,
,
0.3158,
0.2302,
,
,
,
,
1.41,
0.204,
0.0079,0.0034
,
0.678,
0.06891,
,
,
,
,
,
0.01947,
3.54,
,
0.9361,
,
0.7033,
0.2465,
0.5815,
0.04306,
0.4591,
0.0039,0.0002
0.0013,0.0004
0.2299,
,
,
1.107,
,
,
0.113,
0.2391,
0.8,
,
0.239,
0.5352,
,
0.04055,
0.1217,
,
0.3471,
,
,
0.1194,
0.442,
,
0.0,
,
,
,
,
0.7315,
0.3688,
1.472,
,
1.932,
,
,
,
1.38,
,
,
,
0.4337,
,
,
,
1.315,
,
,
,
,
0.6584,
,
,
0.2272,
0.0962,
2.092,
2.659,
,
0.798,
,
1.408,
1.428,
1.15,
0.2864,
0.07391,
0.05446,
,
0.4776,
0.1175,
,
,
0.0047,0.0007
,
0.1147,
,
,
0.1228,
,
,
0.1452,
,
0.1787,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.887,
,
1.803,
,
,
1.079,
,
0.4633,
,
1.54,
,
0.787,
,
,
,
0.05723,
0.1429,
,
,
0.05622,
1.431,
0.1531,
0.1575,
,
,
,
,
2.992,
,
,
0.07281,
1.581,
,
,
0.01775,
0.8621,
,
0.672,
0.5572,
,
,
,
,
0.7157,
1.57,
0.02643,
0.247,0.146
,
,
0.0,
,
0.2447,
0.5879,
,
,
0.4925,
2.715,
1.618,
,
,
,
,
,
,
,
,
,
1.821,
,
3.457,
,
,
1.112,
,
0.6994,
0.1932,
0.1282,
0.1678,
1.568,
0.9433,
,
1.52,
0.12,
,
,
0.55,
,
,
1.935,
3.15,
,
1.091,
,
1.1,
,
,
0.0046,0.0005
,
,
,
,
0.4796,
,
,
0.08159,
,
,
0.1269,
,
1.434,
2.845,
0.5779,
1.027,
0.0,
,
3.974,
,
0.1786,
,
,
,
,
1.116,
,
0.8824,
,
0.06301,
,
0.0737,
0.2341,
0.0348,
3.431,
1.133,
,
0.6511,
,
,
1.103,
,
0.1533,
1.388,
,
,
,
,
2.177,
0.6804,
,
0.2769,
,
0.775,
0.05257,
,
,
,
,
1.003,
,
,
,
1.005,
,
0.0447,
0.0087,0.0031
0.15,
,
,
0.2299,
1.268,
0.2671,
,
2.586,
0.821,
,
,
,
1.601,
0.8261,
0.03473,
,
0.544,0.161
0.1912,
,
,
,
2.859,
0.02002,
,
,
,
,
1.07,
0.1582,
0.1493,
,
,
2.865,
0.0017,0.0009
,
,
1.64,
,
,
0.2758,
,
0.0,
1.558,
,
1.09,
0.0074,0.001
,
,
0.1288,
,
,
,
,
4.8,
,
1.093,
,
,
,
3.005,
0.1755,
0.2123,
2.73,
0.3982,
,
0.9676,
,
,
0.69,
,
,
0.01912,
0.1869,
0.8483,
1.697,
1.499,
1.62,
0.4561,
,
0.0,
0.2747,
,
2.546,
0.2983,
0.5403,
0.07966,
0.04655,
,
0.0,
,
0.5841,
1.163,
,
1.69,
2.379,
,
,
2.972,
1.956,
2.94,
,
,
0.0065,0.001
,
1.3,
0.7118,
,
1.858,
0.09278,
,
0.2693,
,
,
,
1.702,
,
,
,
0.794,
1.15,
,
,
,
,
0.5569,
1.837,
,
3.36,
0.06066,
,
0.7215,
1.083,
,
,
,
,
,
1.097,
,
,
,
1.1749,
0.03351,
,
0.0,
0.1286,
,
,
,
0.0006,0.0004
0.5904,
0.3033,
0.103,
1.072,
,
,
0.3179,
0.0,
,
0.1812,
,
,
0.1164,
0.0026,0.0005
,
0.747,
,
0.977,0.125
0.4287,
0.4215,
0.1518,
,
0.7223,
1.502,
,
0.0,
,
1.438,
0.02319,
,
0.05032,
0.1229,
1.259,
0.598,
,
0.3512,
0.9466,
0.3273,
1.88,
0.0,
0.0,
,
1.249,
,
0.04514,
,
0.08132,
0.5987,
0.3178,
,
0.1786,
0.867,
0.0091,0.0027
,
,
,
,
1.585,
,
,
,
,
0.0,
0.1539,
,
,
,
,
0.0001,
1.15,
,
,
0.5555,
,
,
0.1592,
,
0.7689,
0.6607,
,
,
,
,
0.9609,
,
2.61,
,
,
0.6706,
0.5809,
,
,
,
,
0.2147,
0.0,
0.9969,
0.5489,
,
0.5564,
0.0033,0.0027
,
0.6664,
,
0.1713,
,
1.094,
,
0.09614,
,
,
,
,
,
0.0,
,
,
0.0,
,
,
1.58,
,
0.1928,
,
0.3482,
,
,
,
1.107,
0.2459,
0.4857,
0.1096,
0.05143,
,
0.03379,
,
0.1116,
0.05072,
,
0.1928,
,
,
,
0.4499,
0.6889,
,
1.035,
0.4729,
,
0.9121,
,
,
0.2506,
0.1234,
,
,
,
,
0.8464,
0.0,
0.1639,
0.6752,
,
,
,
0.9872,
1.225,
,
,
0.3447,
0.05486,
,
,
,
,
,
,
2.406,
0.06948,
,
0.7716,
0.6752,
,
0.6449,
,
,
,
0.5017,
,
,
0.336,0.089
0.1347,
,
2.96,
,
,
0.4989,
0.002,0.0003
0.08893,
0.08049,
0.06942,
,
,
0.0,
,
,
0.3467,
0.2439,
,
1.31,
0.6479,
,
0.2532,
,
,
0.9583,
,
0.0085,0.0004
1.54,
1.074,
,
0.0001,
,
,
,
,
,
1.309,
1.501,
,
,
1.05,
2.855,
,
0.05897,
,
0.002,0.001
0.0001,
1.957,
,
3.22,
,
0.1369,
,
,
,
,
,
0.1585,
,
0.0071,0.0005
0.2036,
,
0.3036,
,
0.0001,
0.9749,
,
0.1174,
,
0.8665,
0.5314,
1.12,
,
,
0.7619,
,
0.0024,0.0018
,
0.1641,
,
1.919,
0.072,
,
1.825,
0.1588,
,
,
,
1.94,
,
,
0.1225,
0.07755,
0.154,
0.02083,
1.67,
0.2598,
,
0.01851,
,
,
1.127,
0.3055,
0.4671,
2.181,
,
,
,
,
0.812,
2.13,
0.03156,
0.1524,
0.1279,
0.251,
,
1.799,
,
1.045,
,
,
1.263,
0.606,
,
1.486,
,
,
0.0303,
,
,
0.302,
1.048,
,
0.3865,
1.442,
0.0044,0.0004
0.07851,
,
,
0.4932,
,
0.123,
0.1299,
,
,
0.6509,
0.05276,
,
,
,
1.519,
,
,
,
0.494,
0.4516,
0.0,
0.09625,
,
0.05881,
2.86,
,
,
0.3599,
,
,
,
,
0.03702,
0.03394,
,
4.31,
2.508,
,
,
,
,
,
,
1.203,
0.2829,
,
0.2581,
,
0.01608,
,
0.07867,
1.147,
1.045,
,
0.5679,
,
,
0.0,
,
2.01,
,
1.83,
,
,
,
,
,
0.2635,
1.341,
0.3128,
0.01566,
,
0.1306,
,
0.3645,
1.013,
0.7321,
0.0013,0.0003
0.1714,
0.2312,
,
,
3.625,
2.07,
,
0.09935,
0.0,
,
,
0.4642,
,
,
,
1.84,
,
,
,
0.0056,0.0016
,
,
,
,
0.8348,
,
,
0.05308,
,
,
0.1919,
,
,
,
0.4773,
0.1595,
2.983,
1.774,
,
0.0021,0.0007
,
,
,
0.3082,
0.0079,0.0002
,
0.2343,
,
4.64,
,
,
0.0046,0.0003
0.2954,
,
1.415,
,
,
,
,
0.055,
,
0.2541,
,
,
0.0015,0.0001
,
,
0.908,
0.1439,
,
,
,
0.3949,
0.3811,
,
,
0.0083,0.0002
0.1676,
0.0001,
,
0.0001,
,
,
0.09072,
1.935,
0.1236,
2.415,
1.25,
0.4185,
3.3,
0.4235,
,
,
,
0.1265,
0.0081,0.0002
0.2987,
1.061,
,
,
1.763,
2.536,
,
,
1.168,
,
0.2917,
0.2224,
,
,
0.1747,
,
,
,
0.235,
,
,
0.8504,
,
,
1.578,
0.5051,
,
,
1.105,
0.7656,
,
,
0.1884,
0.7075,
0.7437,
,
,
,
,
0.2645,
0.4837,
0.8786,
,
,
,
0.6202,
,
2.61,
0.02286,
0.85,
,
,
,
0.02918,
0.1268,
,
,
,
1.028,
,
,
0.1016,
,
0.84,
0.0014,0.0006
,
0.1164,
,
0.1249,
,
,
,
,
1.538,
0.5809,
0.1314,
,
0.4355,
,
,
,
0.0028,0.0007
,
,
0.4604,
0.8797,
0.6519,
,
0.2541,
1.772,
0.336,
0.07811,
,
0.02304,
,
0.2253,
0.1205,
0.6027,
0.5939,
0.1055,
0.03522,
,
,
,
0.847,
,
,
0.1871,
,
0.7195,
,
,
0.2859,
,
0.1292,
,
,
,
0.8962,
,
,
,
,
,
0.3338,
0.9878,
,
,
0.01234,
0.7335,
,
,
0.12,
0.0137,
,
0.4114,
0.7137,
0.3771,
1.261,
0.8596,
0.5053,
,
,
,
,
0.3589,
,
0.3013,
,
0.5207,
,
,
,
1.579,
,
,
,
,
,
,
,
,
0.0,
,
,
,
,
,
,
,
,
0.5263,
1.512,
,
0.04342,
,
,
0.5626,
,
,
,
0.1447,
,
1.293,
0.01287,
0.06175,
0.8668,
,
,
,
,
0.8156,
,
,
,
,
,
,
3.33,
,
1.547,
,
,
0.003,0.0014
0.1353,
1.834,
0.966,
1.6596,
,
1.19,
,
0.1153,
,
0.0,
,
1.98,
0.4389,
0.1021,
1.988,
,
,
0.7031,
0.8324,
0.1258,
,
,
,
0.4746,
0.9446,
,
,
0.3355,
0.2456,
0.08038,
,
0.09073,
,
,
,
0.1734,
,
,
,
,
,
,
0.2548,
,
,
,
,
,
,
0.1465,
0.05384,
0.9887,
,
1.29,
,
0.5925,
,
0.6531,
,
4.54,
,
,
,
0.3746,
0.03218,
,
,
,
,
,
,
0.2595,
0.3089,
0.2836,
,
3.74,
,
1.564,
0.2185,
0.0,
,
,
0.1048,
,
,
2.195,
,
1.572,
0.191,
0.1144,
,
1.292,
0.7582,
0.2321,
1.639,
1.605,
,
,
,
0.05181,
,
1.273,
1.958,
1.629,
0.06703,
,
,
0.06868,
0.0,
,
0.0859,
2.32,
0.7324,
0.7013,
,
,
0.02809,
0.0008,0.0005
1.215,
,
0.4152,
1.197,
0.1653,
,
0.2531,
0.02085,
0.3951,
,
0.0085,0.0002
0.1548,
0.2968,
0.0001,
0.674,
0.0008,0.0008
0.6141,
0.1083,
2.63,
,
,
0.807,
0.0054,0.0001
1.068,
0.2824,
,
0.0038,0.0016
,
0.09591,
0.1324,
1.322,
,
,
,
1.231,
,
0.2692,
,
,
,
,
,
0.121,
0.1843,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.8004,
0.4777,
,
1.022,
,
,
,
0.8386,
,
,
3.565,
0.5848,
0.1159,
1.52,
0.692,
0.9293,
,
,
,
0.6961,
,
0.8478,
,
0.86,
0.12,
,
0.7451,
0.37,
,
,
,
0.1752,
0.2251,
0.04036,
0.1488,
,
,
0.4261,
0.08999,
0.0063,0.0023
0.8081,
,
,
,
,
,
,
0.3287,
,
2.033,
0.5684,
,
0.2936,
,
1.807,
0.06316,
1.539,
1.24,
2.311,
,
0.4916,
,
0.0001,
0.736,
,
,
,
,
,
,
0.6009,
0.2773,
,
0.0,
,
0.1265,
,
,
0.5082,
0.0001,
,
,
,
0.06966,
0.09836,
,
0.0011,0.0011
0.8753,
0.1463,
,
1.454,
,
,
0.0058,0.0001
,
,
0.2274,
0.548,
0.1968,
,
,
,
,
,
,
,
0.3509,
,
,
0.1419,
,
0.6557,
,
,
0.6761,
,
0.84,
0.5719,
,
2.13,
,
0.855,
,
,
,
,
,
0.0105,0.0014
0.6748,
,
0.08206,
,
2.02,
,
,
0.2409,
0.94,
1.858,
0.0022,0.0001
0.3474,
0.3741,
,
,
,
0.4058,
0.1253,
,
,
,
3.112,
0.1455,
0.0002,0.0002
,
1.029,
,
,
,
0.74,
0.7442,
,
,
,
,
,
1.094,
,
0.8135,
,
,
,
,
,
0.1182,
,
0.09844,
,
,
0.1892,
0.5981,
,
,
,
,
,
1.608,
0.1445,
0.659,
3.19,
0.2309,
0.1728,
0.3126,
,
0.2808,
,
,
1.278,
,
,
,
1.348,
0.9772,
,
,
,
1.14,
,
0.08484,
,
,
1.869,
0.9098,
0.6457,
0.166,
,
0.3434,
2.48,
,
0.0337,
0.3799,
0.1263,
0.1097,
,
0.2138,
,
,
0.8418,
,
0.0886,
,
0.7904,
,
,
0.3767,
0.0001,
0.7208,
,
,
,
0.5145,
0.0001,
0.8376,
1.103,
,
0.0,
0.389,0.074
0.8024,
0.8758,
0.8246,
1.467,
0.9459,
,
,
,
0.02897,
0.3207,
,
,
,
,
,
,
,
,
0.01696,
0.1381,
,
,
,
,
,
,
,
0.1425,
,
,
,
0.1312,
0.1367,
0.7006,
,
0.4011,
0.1444,
0.8184,
,
1.544,
,
,
1.104,
0.161,
,
,
,
,
2.013,
0.0066,0.0004
,
0.0056,0.0006
,
,
,
0.0123,
1.705,
,
1.472,
,
,
0.1692,
,
,
0.592,
1.409,
,
,
,
0.318,
,
0.1743,
,
0.08328,
0.7661,
,
2.4,
0.83,
0.227,
0.0046,0.0003
,
1.11,0.03
0.0584,
,
,
0.06062,
0.1559,
0.7649,
,
1.895,
,
0.4909,
,
,
1.88,
,
,
,
0.0003,0.0002
0.0001,
,
,
0.2356,
0.104,
,
0.4496,
0.8146,
,
,
,
0.7037,
1.099,
0.2602,
1.27,
1.805,
,
1.78,
,
0.07276,
,
,
0.09247,
0.2199,
0.2151,
0.0011,0.0009
,
3.776,
0.1169,
,
,
,
,
0.2337,
0.0008,0.0006
,
0.1716,
0.7908,
0.8482,
,
0.0035,0.0003
,
0.6155,
,
0.981,
,
,
0.2135,
0.08327,
,
0.1778,
0.0179,
1.34,
1.734,
,
,
1.436,
4.39,
0.9238,
,
,
0.5935,
0.9179,
,
1.729,
,
0.824,
0.282,
,
,
,
,
,
0.1128,
0.59,
0.2484,
,
0.93,
,
0.0001,
0.0001,
,
2.602,
0.5016,
,
,
,
0.2935,
,
,
,
0.1083,
0.4022,
0.0079,0.0012
,
1.35,
,
0.6294,
,
,
,
0.1957,
1.622,
0.09991,
0.0079,0.0002
,
,
0.0087,0.0004
0.3892,
,
,
,
,
0.3514,
,
0.1471,
,
0.0,
,
,
,
1.834,
,
,
0.8763,
,
0.14,
1.134,
0.714,0.053
0.377,
,
0.6543,
,
6.43,
,
,
,
0.1059,
0.1657,
,
,
0.06173,
,
0.9959,
0.6665,
1.311,
0.1731,
,
,
1.617,
0.618,
0.09433,
0.05287,
,
,
2.898,
,
0.3494,
0.09029,
0.7125,
,
,
0.2361,
,
,
,
,
3.86,
0.2501,
0.994,
,
1.102,
,
,
,
1.214,
,
,
1.433,
0.916,
0.1384,
0.2496,
2.931,
0.0811,
0.0036,0.0002
0.09643,
,
0.06396,
,
,
,
0.05462,
0.1035,
0.3423,
0.206,
,
0.9036,
,
,
0.894,
,
0.0,
,
0.05495,
0.7263,
,
2.958,
0.4184,
0.1543,
,
,
0.2015,
0.0017,0.0012
1.116,
,
0.2884,
,
,
0.1361,
,
,
,
0.2386,
0.3089,
0.0032,0.0003
0.2004,
,
,
,
0.0001,
,
,
4.42,
,
0.4035,
,
,
,
,
,
0.0035,0.0017
0.0065,0.0003
,
,
0.09708,
0.4813,
0.3662,
,
,
,
0.2705,
,
0.05276,
0.09895,
,
1.405,
0.08171,
0.0001,
0.1158,
,
0.9565,
,
,
0.7023,
,
,
0.1088,
,
0.005,0.0013
,
,
0.353,
,
,
,
0.05678,
,
0.134,
,
1.173,
,
,
,
0.4345,
0.5456,
,
,
,
,
0.08333,
,
,
,
,
0.4253,
,
,
0.0001,
,
0.4573,
,
0.44,
0.08989,
,
0.3584,
0.2992,
,
,
1.568,
,
2.18,
0.2424,
0.1444,
,
1.275,
0.1388,
,
0.0078,0.0002
,
0.07444,
,
,
,
0.0012,0.0005
0.0756,
0.3751,
,
,
,
0.4644,
1.587,
0.3478,
,
0.7489,
,
0.0003,0.0003
0.5246,
0.1892,
0.7002,
,
0.1707,
0.08877,
0.6839,
,
0.9603,
,
0.2651,
,
0.5177,
0.02165,
,
,
,
0.06351,
,
,
0.0,
1.196,
0.7904,
0.4773,
,
,
,
0.07118,
,
2.468,
,
,
0.0049,0.0005
,
,
1.035,
,
,
0.1362,
,
,
0.5338,
,
,
1.258,
0.0,
,
,
0.8246,
0.07766,
0.0004,0.0003
,
,
0.07262,
,
0.2573,
,
,
,
0.3781,
0.4606,
0.2503,
,
,
,
2.0893,
,
0.1346,
0.127,
1.839,
3.784,
0.2812,
,
3.61,
0.5806,
1.08,
0.7037,
0.07352,
,
0.5813,
,
,
,
1.121,
,
,
,
,
,
0.1618,
0.8707,
1.426,
0.3256,
0.02989,
0.4778,
0.2603,
,
0.2899,
0.126,
0.759,
1.892,
,
,
0.631,
,
0.535,
0.0021,0.0004
3.302,
,
,
,
,
4.26,
1.091,
0.1511,
0.7862,
0.1259,
,
0.01684,
0.4797,
,
,
0.3621,
1.009,
0.1241,
,
1.284,
1.19,
,
0.0,
0.462,
,
0.4335,
,
0.7313,
0.0078,0.0017
0.2944,
,
0.1321,
0.1878,
0.1722,
1.786,
0.3607,
,
0.849,
1.074,
,
,
,
2.848,
0.05438,
1.783,
0.134,
0.8489,
0.7056,
,
,
0.0002,0.0002
,
,
0.8083,
,
,
0.2531,
1.8,
,
,
,
,
,
,
,
0.2498,
,
,
0.0032,0.0004
2.871,
0.7285,
0.3415,
0.05595,
,
,
0.04556,
,
1.93,
,
0.5824,
,
,
,
,
0.9858,
,
0.1875,
0.1806,
,
0.1069,
,
,
,
,
,
0.1405,
0.07177,
0.1298,
2.2,
0.08776,
,
,
,
,
,
,
,
0.0052,0.0001
0.1012,
,
,
,
0.09052,
0.01714,
1.021,
0.0003,0.0003
1.3,
0.5406,
,
0.01805,
,
0.203,
0.319,
,
1.48,
,
,
,
0.001,0.0003
,
0.1611,
,
,
,
0.6566,
,
1.27,
0.0001,0.0001
,
0.8381,
,
0.8126,
,
,
,
,
1.23,
,
,
,
0.7596,
0.2144,
,
1.531,
1.402,
0.5805,
,
3.183,
0.2748,
,
0.02209,
0.5376,
0.983,
4.48,
0.2196,
,
0.197,
0.7883,
0.0013,0.0002
0.6871,
1.368,
0.2932,
,
1.087,
0.95,
0.08213,
0.7459,
,
0.1893,
,
1.57,
1.012,
0.07463,
0.2322,
,
,
0.2397,
1.295,
,
0.4192,
,
,
,
,
,
,
0.7785,
0.6571,
3.5,
0.2484,
0.6497,
0.1713,
,
,
,
1.863,
0.788,
0.0001,
0.8928,
,
,
,
0.03715,
0.1899,
0.04468,
0.2859,
,
0.0,
,
0.06901,
0.3686,
,
0.239,
,
,
,
,
0.4544,
,
,
,
0.276,
,
0.3252,
,
0.5307,
0.0001,
1.111,
1.65,
0.5214,
0.0017,0.0002
0.06099,
,
,
,
,
,
,
,
,
,
0.3863,
,
,
,
0.2466,
0.1526,
0.2079,
,
,
,
,
,
0.4908,
0.07112,
,
,
1.501,
0.6335,
,
0.08833,
,
0.0,
1.849,
0.1501,
,
0.0511,
,
,
0.0,
1.628,
,
,
0.1541,
1.404,
0.4465,
,
0.0944,
,
,
0.0,
0.03105,
,
0.7302,
0.9146,
0.0035,0.0001
,
,
0.6558,
0.1292,
,
0.4077,
,
1.038,
0.3405,
0.8869,
1.696,
0.4861,
0.8939,
0.5496,
0.05064,
0.7788,
,
0.1098,
0.1626,
0.0001,
,
0.1395,
,
,
,
0.3476,
0.6363,
0.1411,
,
,
0.363,
,
0.4803,
,
,
,
,
,
,
,
0.7596,
,
,
0.3968,
,
,
,
,
,
0.0026,0.0019
,
0.2379,
0.1067,
2.804,
0.8327,
,
1.37,
,
0.1337,
0.0,
,
0.8709,
,
0.5638,
0.3817,
,
,
0.2532,
,
0.1711,
0.299,
,
2.282,
0.1426,
,
,
,
,
,
,
1.027,
,
2.586,
,
,
,
1.026,
,
0.9096,
,
0.1025,
,
,
0.7766,
0.1941,
0.3704,
,
0.2558,
,
2.299,
,
,
,
0.7133,
0.8489,
0.3264,
,
1.532,
,
,
2.169,
1.941,
,
,
,
0.1287,
0.602,
1.553,
,
0.8673,
,
,
,
,
,
,
,
1.15,
,
,
1.708,
,
,
0.668,
0.6668,
,
,
0.2239,
,
2.5,
,
,
,
0.2292,
3.7,
,
,
0.1857,
,
0.4862,
,
,
2.258,
0.412,
,
,
,
,
0.08827,
0.0034,0.0009
2.132,
0.1191,
0.004,0.0002
,
,
0.2466,
0.08869,
,
0.2783,
1.71,
0.3811,
0.07828,
0.08649,
,
,
0.4993,
,
0.09562,
0.09814,
,
,
,
,
,
,
0.0,
0.986,
,
,
0.6704,
1.942,
,
,
0.2399,
0.3044,
,
,
,
,
,
,
,
,
3.225,
0.9315,
,
0.5647,
,
0.1559,
,
,
0.05296,
0.5146,
,
0.7065,
,
,
1.508,
0.225,
,
,
0.6345,
1.94,
0.7159,
,
1.726,0.106
0.6083,
,
,
0.6838,
,
,
0.291,
,
,
0.7633,
1.302,
0.6836,
1.215,
0.3833,
0.8969,
,
,
0.347,
,
,
1.431,
,
0.09385,
0.9659,
,
0.6385,
,
0.157,
0.2859,
0.2404,
,
0.0,
0.815,
0.09594,
,
,
,
0.226,
,
,
1.92,
,
1.067,
,
,
0.08421,
0.3133,
,
,
0.9938,
,
1.014,
0.7327,
,
,
,
,
0.1098,
1.136,
0.7139,
0.0,
1.16,
0.3548,
,
0.0004,0.0003
0.3453,
0.1847,
0.1618,
1.903,
0.7478,
,
0.6707,
,
0.922,
1.5849,
0.3188,
0.2288,
0.4039,
0.03467,
,
,
0.3829,
3.46,
,
,
0.222,
0.3477,
0.2335,
,
0.6721,
0.01701,
0.3896,
0.0001,
1.204,
0.09579,
0.1015,
,
0.1008,
0.2241,
,
0.9027,
0.7312,
,
0.3841,
,
,
,
,
0.2345,
,
0.0028,0.0008
,
1.057,
,
,
0.6801,
0.475,
,
4.378,
,
,
,
3.81,
0.6063,
0.06668,
,
,
,
,
,
0.0891,
,
0.5527,
0.0195,
0.1895,
0.0,
2.976,
,
,
0.1766,
0.6357,
4.32,
0.0028,0.0002
,
0.3483,
,
,
0.2661,
0.205,
,
2.65,
0.6291,
0.0001,
1.841,
,
0.1785,
,
,
,
0.157,
0.6744,
0.1945,
1.544,
1.81,
,
0.1716,
,
1.08,
1.79,
0.1493,
1.736,
,
0.2853,
,
0.8626,
,
,
,
1.52,
0.207,
,
0.03922,
,
0.1585,
,
1.255,
,
0.9068,
0.1475,
0.7599,
3.337,
,
1.773,
0.1362,
,
0.2127,
,
0.1727,
0.2634,
1.536,
,
,
,
2.723,
0.2131,
0.5624,
0.06412,
,
0.394,
,
,
0.8691,
0.1645,
0.8028,
,
0.0,
0.9018,
,
0.6841,
2.893,
0.4154,
1.15,
1.175,
,
3.378,
1.441,
0.3995,
0.7385,
1.66,
,
0.1608,
,
,
,
0.3209,
0.4848,
,
,
,
,
,
,
0.7259,
0.2394,
,
0.2682,
,
1.215,
,
,
1.05,
0.4586,
0.864,
,
,
1.246,
,
0.1737,
,
0.2052,
0.5491,
0.641,
,
0.0018,0.0002
,
,
,
0.8687,
,
1.826,
0.05045,
1.601,
,
0.0009,0.0006
0.4468,
,
1.108,
,
2.019,
,
2.99,
,
,
,
,
1.31,
0.6776,
,
,
,
,
0.0022,0.0004
,
,
0.4162,
,
,
,
,
0.4576,
0.882,
0.1244,
,
,
,
0.5745,
,
,
,
,
0.0024,0.0002
0.1431,
0.2912,
,
0.02542,
,
1.04,
0.0039,0.0014
,
0.06371,
0.3355,
0.3323,
0.0045,0.0004
0.05529,
3.63,
0.3622,
,
0.4261,
2.112,
,
,
,
1.644,
,
0.4364,
,
,
,
1.01,
0.0059,0.0003
2.3,
0.0048,0.0001
,
0.0,
0.1766,
0.2751,
1.392,
0.0009,0.0004
0.236,
,
,
,
,
0.0069,0.0012
,
,
,
,
,
,
,
0.3828,
0.0022,0.0018
0.1465,
0.122,
,
0.0069,0.0003
0.9552,
0.3705,
,
,
,
0.382,
,
,
0.02743,
,
0.08336,
0.1824,
0.1318,
,
0.214,
,
0.086,
,
0.1552,
,
3.343,
0.1851,
1.368,
0.0056,0.0003
0.98,
,
,
,
0.03031,
,
,
0.9892,
,
,
0.04912,
,
0.8377,
0.0001,
2.973,
0.07035,
2.232,
,
0.0001,
,
0.9866,
0.1181,
0.2392,
1.189,
0.221,
,
,
,
1.73,
,
0.07014,
,
0.2524,
,
0.3057,
,
0.0076,0.0005
0.468,
,
0.1124,
,
0.1922,
0.0001,
0.0019,0.0001
0.0001,
0.8019,
,
0.8022,
,
0.2704,
0.2339,
0.44,0.03
0.3897,
,
,
,
,
0.1517,
0.0051,0.0017
1.97,
,
,
,
,
,
0.1043,
2.56,
0.01064,
,
,
,
,
,
0.0047,0.0002
0.06609,
,
,
,
,
0.2992,
,
,
0.0,
,
,
0.2049,
,
,
0.05628,
,
2.9,
,
0.0089,0.0002
,
,
2.198,
0.0008,0.0003
0.1289,
0.1334,
0.1338,
,
,
0.337,
,
0.9088,
,
,
,
,
,
,
0.84,
,
0.08874,
0.6593,
,
,
,
0.2936,
,
0.05534,
,
,
0.2002,
0.471,
,
0.0,
0.3624,
0.0,
0.08595,
0.01584,
,
,
0.1532,
,
,
,
,
,
,
0.2548,
0.05123,
,
4.192,
0.8729,
0.8929,
,
4.049,
,
0.2432,
0.1391,
0.0,
0.9307,
0.0026,0.0003
0.0,
0.97,
0.9959,
0.1825,
,
,
1.106,
0.0001,
,
0.6544,
,
,
,
,
,
0.1609,
,
,
0.3433,
0.1054,
,
0.3487,
,
,
,
0.1406,
0.3454,
,
2.765,
,
,
,
1.71,
0.1292,
,
,
,
2.75,
,
1.21,
2.783,
,
,
0.0054,0.0009
,
1.35,
0.1616,
,
0.6506,
0.6,
,
,
1.684,
,
4.034,
,
,
,
0.5294,
0.6168,
0.6592,
1.089,
,
,
,
0.2073,
0.4104,
0.6429,
,
,
,
0.812,
,
,
0.1804,
,
1.0965,
,
,
1.57,
0.177,
0.1462,
,
,
3.411,
0.09466,
1.378,
0.7188,
,
,
,
,
0.6988,
,
,
0.06344,
,
,
,
,
,
0.1439,
,
3.528,
,
0.0644,
,
,
,
,
2.856,
,
0.2709,
0.1072,
0.1331,
,
,
,
0.02089,
,
,
,
,
,
0.04803,
0.1581,
0.0008,0.0002
0.287,
0.5517,
,
,
,
0.09095,
0.178,
0.2678,
0.9,
0.6954,
,
3.384,
,
,
0.1478,
,
,
1.117,
0.0015,0.0009
,
0.1591,
0.4243,
0.2045,
2.65,
,
,
1.257,
0.1602,
0.0032,0.0008
,
0.1675,
,
0.7355,
0.0185,
,
,
0.3896,
0.1058,
,
,
1.099,
0.4926,
,
1.455,
0.8169,
1.236,
1.77,
1.446,
0.1603,
,
,
,
0.7089,
,
0.0011,0.0003
0.7368,
0.4866,
0.1579,
,
0.08783,
0.5987,
,
,
,
0.4188,
,
,
0.7327,
1.57,
,
,
1.397,
0.02236,
2.18,
,
0.13,
0.2028,
0.9268,
0.1937,
0.1786,
,
,
,
,
,
0.3994,
,
0.18,
,
,
0.1565,
,
0.1364,
0.4435,
0.9031,
,
,
2.538,
0.3069,
,
0.3271,
,
,
1.06,
,
0.2041,
,
4.172,
,
0.4285,
,
,
,
,
0.8923,
,
,
,
0.5684,
0.3297,
3.261,
,
,
2.513,
,
0.6154,
0.325,
1.191,
,
0.1035,
,
3.363,
0.4416,
,
0.1016,
1.547,
0.2042,
,
,
0.4459,
0.2215,
,
0.247,
,
0.863,
,
,
,
,
0.2162,
0.832,
2.5,
,
1.09,
,
,
,
,
,
0.0024,0.0004
1.049,
,
,
,
,
0.389,
0.342,
,
,
0.01696,
0.996,
,
0.1906,
0.2628,
1.71,
0.5153,
3.982,
3.225,
2.476,
,
,
,
1.44,
0.0001,0.0001
0.2521,
,
0.4385,
,
0.4208,
,
,
1.843,
,
,
0.7605,
,
,
0.6335,
,
0.0039,0.0006
,
,
0.2603,
0.03132,
,
,
0.04555,
,
,
0.4245,
0.3126,
0.807,
0.05548,
,
1.291,
0.3802,
0.7331,
1.423,
,
1.078,
0.07244,
1.176,
1.252,
0.0046,0.0003
3.439,
1.574,
0.8044,
0.7216,
,
0.0024,0.0019
0.1941,
